"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"RPL13AP3",-0.661805013393293,12.3639108711683,-6.57498602931767,1.40403632357412e-08,8.35165792472257e-08,9.19416072997394,"NOT","RPL13AP3"
"SND1-IT1",-1.13527833197737,6.58093151414073,-6.57475028832023,1.4053206734179e-08,8.35497983008264e-08,9.1932594924838,"DOWN","SND1-IT1"
"DUSP8",-1.02186783914088,5.54750765070697,-6.57446373429781,1.40688343472246e-08,8.35995267612574e-08,9.19216400325391,"DOWN","DUSP8"
"EEF1B2",-0.819732226105286,11.184836374692,-6.57337246481504,1.41285067678497e-08,8.39107909690145e-08,9.18799217005233,"DOWN","EEF1B2"
"RPL13P5",-0.838294152376536,7.2563204566893,-6.56980810403038,1.43251729409719e-08,8.50349358177344e-08,9.17436662210942,"DOWN","RPL13P5"
"ANKMY2",-0.843438100170384,5.52061431283435,-6.56494393898651,1.45979608854727e-08,8.66095514390675e-08,9.15577404712525,"DOWN","ANKMY2"
"FRAT1",0.762470761462833,7.75655808816298,6.56336561222093,1.46875816419923e-08,8.70963754246943e-08,9.14974155676007,"UP","FRAT1"
"DUS4L",-0.796375424184344,4.23290661849161,-6.5621606681197,1.47563694204211e-08,8.74592234959047e-08,9.14513630946714,"DOWN","DUS4L"
"MAPK3",0.602365643652606,8.72858292467188,6.55929520915347,1.4921243399589e-08,8.8390896309454e-08,9.13418514681772,"NOT","MAPK3"
"PLVAP",-1.27120264533973,4.02857921300928,-6.55601705709528,1.51121130322094e-08,8.94755252061371e-08,9.12165763486043,"DOWN","PLVAP"
"PSMB2",0.522352882507887,8.527781278724,6.55495677596823,1.51743662972446e-08,8.97979208644142e-08,9.11760595332389,"NOT","PSMB2"
"MMP8",3.58836632578792,5.20058999237109,6.55443585195843,1.52050452388414e-08,8.99332326305571e-08,9.11561536794413,"UP","MMP8"
"IFI35",1.27182868656164,9.01613653806789,6.55354630132633,1.52575766214555e-08,9.01975895803557e-08,9.11221621965714,"UP","IFI35"
"RRAS2",-0.941736855265667,4.33623031854373,-6.55340284470915,1.52660651852657e-08,9.02014426501069e-08,9.11166805012086,"DOWN","RRAS2"
"LILRA2",0.680974523991331,10.2339389671651,6.55175793283566,1.53637339393686e-08,9.07319536388573e-08,9.10538272046627,"NOT","LILRA2"
"TRIP13",0.89637945579411,3.91146619147076,6.5514281967521,1.53833871504486e-08,9.08014287700836e-08,9.10412280304558,"UP","TRIP13"
"SEPTIN1",-0.926634000034707,4.87934412380689,-6.55077545639697,1.5422366167045e-08,9.09848460188045e-08,9.10162871845916,"DOWN","SEPTIN1"
"BIVM",-0.857723009377541,4.99900792835774,-6.55014530621145,1.54600894503492e-08,9.11606708880732e-08,9.09922098508068,"DOWN","BIVM"
"TSR1",-0.987342376710962,5.55922815380454,-6.54608114308464,1.57056023775676e-08,9.25609233823879e-08,9.08369311009374,"DOWN","TSR1"
"RPL19",-0.709006365370863,12.2631985660895,-6.53995591595539,1.60829731510582e-08,9.47364488068985e-08,9.06029331675337,"DOWN","RPL19"
"SIVA1",-0.63899261910011,8.60877026487503,-6.53792564460729,1.62100374532438e-08,9.5436077282269e-08,9.05253794105994,"NOT","SIVA1"
"DCUN1D3",1.15974452705528,5.94202482199415,6.53585078785206,1.63409244458017e-08,9.61574848523401e-08,9.04461263357225,"UP","DCUN1D3"
"CFAP298",-0.734708039967632,6.78634725090503,-6.53502000952261,1.6393626373069e-08,9.64183135176414e-08,9.041439426275,"DOWN","CFAP298"
"ARHGEF19",-0.803982819486256,3.96176795787719,-6.53486811883776,1.64032801091721e-08,9.64258192321608e-08,9.04085927741665,"DOWN","ARHGEF19"
"CHMP5",0.826428672341219,10.0869260772754,6.53438201328081,1.64342136283857e-08,9.65583455144048e-08,9.03900260343998,"UP","CHMP5"
"CLC",-2.2166232145639,9.6941952592062,-6.53146575830507,1.66210133845176e-08,9.76060530896927e-08,9.02786444808708,"DOWN","CLC"
"CD3G",-1.40291140018136,7.8728388543599,-6.53106706840332,1.66467149948439e-08,9.77004513015636e-08,9.02634177683906,"DOWN","CD3G"
"MRPL53",0.583217040862885,6.62178571278312,6.53095316953223,1.665406476574e-08,9.77004513015636e-08,9.02590677837896,"NOT","MRPL53"
"CD27",-1.68530400262717,7.50793551041597,-6.53047731124102,1.66848063348881e-08,9.78309327124616e-08,9.02408941013569,"DOWN","CD27"
"TMEM19",-1.06376914376041,5.14312021179176,-6.52883387145385,1.67914113999761e-08,9.84058784183936e-08,9.0178130438539,"DOWN","TMEM19"
"CNOT7",-0.463743376808164,8.39428376985596,-6.52298158458091,1.71765665048235e-08,1.00611847567694e-07,8.99546488555266,"NOT","CNOT7"
"TLN1",0.527987253479198,9.01465669240643,6.52156442086025,1.72711486080335e-08,1.01114405126381e-07,8.99005362011275,"NOT","TLN1"
"WASL",-0.436045888420519,6.38165135030524,-6.52032816248006,1.73540801855014e-08,1.01548278055476e-07,8.9853332680138,"NOT","WASL"
"MPDU1",0.973630031937017,5.3846592281973,6.51678889330182,1.75937017244842e-08,1.02898123398787e-07,8.97182019613422,"UP","MPDU1"
"PRNP",-0.706636367173168,9.39219994655746,-6.51612116386436,1.76392772784406e-08,1.03112281094389e-07,8.96927090607383,"DOWN","PRNP"
"LLGL1",-0.723722195784074,6.47308597314836,-6.51574268972813,1.76651619993691e-08,1.03211174930324e-07,8.96782596706836,"DOWN","LLGL1"
"SUMF2",-0.898635139758381,8.82196220573023,-6.51315680938319,1.78430305972946e-08,1.04197504908605e-07,8.95795393968689,"DOWN","SUMF2"
"SNORA67",-0.92049190878055,6.35227415323099,-6.51211784534662,1.79149961312606e-08,1.04564708656597e-07,8.95398769409004,"DOWN","SNORA67"
"POLR1C",-0.885109718497125,6.674082059142,-6.51187727822746,1.79317005438326e-08,1.04609160293722e-07,8.95306934310463,"DOWN","POLR1C"
"GLIPR2",0.574124148456578,11.506601177685,6.5116426763786,1.794800566984e-08,1.04651238733464e-07,8.95217376929425,"NOT","GLIPR2"
"CAPN1",0.467812806359236,8.16610650366018,6.50281489090041,1.85723892234954e-08,1.08237063272118e-07,8.91847807808234,"NOT","CAPN1"
"KIF15",1.00746834030856,4.42336992329144,6.5024505976276,1.85986147298859e-08,1.08335048350702e-07,8.91708772358724,"UP","KIF15"
"ADAM17",0.793877961163043,7.99319253528477,6.50106901652483,1.86984101925806e-08,1.08861255091858e-07,8.9118149200923,"UP","ADAM17"
"LDLRAP1",-1.05563375626425,6.08969068146745,-6.49981832815024,1.87892103170858e-08,1.09334585818836e-07,8.90704182110338,"DOWN","LDLRAP1"
"USP47",-0.892324417217463,4.96715168239868,-6.49933882067197,1.88241388514609e-08,1.09482485184596e-07,8.90521187801614,"DOWN","USP47"
"EPSTI1",1.6370916313873,10.2474952975069,6.49919613487121,1.88345449128957e-08,1.09487682801732e-07,8.90466735070155,"UP","EPSTI1"
"S1PR5",-1.76783940374867,7.31818210098691,-6.49556132126331,1.91015703001283e-08,1.10983883975001e-07,8.89079656444112,"DOWN","S1PR5"
"MBTPS1",-0.452760919183685,7.9463099612104,-6.49400291430934,1.92172065989519e-08,1.11599418745679e-07,8.88484991563481,"NOT","MBTPS1"
"CFAP36",-0.85767349643556,4.98780467377002,-6.49012596364759,1.95079132930376e-08,1.13230500253587e-07,8.87005703384209,"DOWN","CFAP36"
"PSMB5",0.437639530100243,7.30526426241876,6.48827185375497,1.96484831853686e-08,1.13988932189311e-07,8.86298299519541,"NOT","PSMB5"
"RUNX2",-1.38260416548143,5.68467030389391,-6.48656340863662,1.97789014282674e-08,1.14687735737712e-07,8.85646500139706,"DOWN","RUNX2"
"TMEM167A",0.900862159139884,7.68778783468408,6.4848700932657,1.99090145516894e-08,1.15384067215481e-07,8.85000500107802,"UP","TMEM167A"
"CRY2",-0.660330197979319,6.39670144662255,-6.48372898922857,1.99971761162692e-08,1.15836687014725e-07,8.84565184015205,"NOT","CRY2"
"GSDMD",0.968741442500836,9.67837516009865,6.48291238881256,2.00605049070912e-08,1.16145076197495e-07,8.84253669305475,"UP","GSDMD"
"TICAM1",0.651897212050499,6.80368110087529,6.47891968379569,2.03730307642955e-08,1.17895215735063e-07,8.82730632875107,"NOT","TICAM1"
"TSPAN3",-1.10633826564665,5.98226539333727,-6.47489887816708,2.06926513403959e-08,1.19684631622089e-07,8.81197030205538,"DOWN","TSPAN3"
"NIBAN3",-1.1401448093553,4.97643251044114,-6.47449988312854,2.07246389287076e-08,1.19809439512519e-07,8.81044855201456,"DOWN","NIBAN3"
"COPG1",0.575544360669795,7.09952392187834,6.4730093682727,2.08445698414289e-08,1.20442268511469e-07,8.80476392630554,"NOT","COPG1"
"RAD51AP1",0.722532725047596,4.20423616021383,6.47163719980573,2.09555885787085e-08,1.21022992745075e-07,8.79953084555253,"UP","RAD51AP1"
"ELOA",0.471201121659026,5.79686277280346,6.47130353175107,2.09826736249818e-08,1.2110009397725e-07,8.79825835271746,"NOT","ELOA"
"ZNF239",-0.759347301710146,4.24595676171345,-6.47121357700421,2.09899815364565e-08,1.2110009397725e-07,8.79791529871188,"DOWN","ZNF239"
"RPS12",-0.515396914772598,13.6341388873354,-6.46955380340212,2.11252766210155e-08,1.21819606166277e-07,8.7915856774524,"NOT","RPS12"
"DIMT1",-0.642870301724314,7.25528139328159,-6.4677133637748,2.12763131245016e-08,1.22629125720087e-07,8.78456738692316,"NOT","DIMT1"
"PPARG",1.38655579680735,4.02736876355111,6.46756981859956,2.1288138285837e-08,1.22635871706699e-07,8.78402000869028,"UP","PPARG"
"LGALS9B",1.05586413656367,4.78128605319069,6.46717874818901,2.13203876020055e-08,1.22760210754919e-07,8.78252875697473,"UP","LGALS9B"
"LRPPRC",-0.812236257423634,6.36060842594864,-6.46694067796822,2.13400436716247e-08,1.228119513302e-07,8.78162094139593,"DOWN","LRPPRC"
"LPXN",-0.859220321545351,9.59407567533778,-6.4655890951686,2.14519781717791e-08,1.23394437160009e-07,8.77646715388678,"DOWN","LPXN"
"BANK1",-1.10361620188039,4.66198344780219,-6.46171015272325,2.17764758595756e-08,1.25198420151706e-07,8.76167714308598,"DOWN","BANK1"
"SELENOT",0.697762719373597,7.47154483046822,6.46051445673249,2.18774844298303e-08,1.2566929419116e-07,8.75711836951802,"NOT","SELENOT"
"PHC1",-0.731862702154949,4.02657672991241,-6.46048221903446,2.18802142101724e-08,1.2566929419116e-07,8.75699546028567,"DOWN","PHC1"
"CD79A",-1.33994023687957,8.96545524501462,-6.4594375540381,2.19688565759841e-08,1.26115480892557e-07,8.75301263194959,"DOWN","CD79A"
"ZBTB33",-0.506158254304358,8.53525946400203,-6.45618725447529,2.2246943655634e-08,1.27648216089904e-07,8.74062140773748,"NOT","ZBTB33"
"TRMT1L",0.69726264586484,6.620219035851,6.45442458939421,2.23992141752695e-08,1.2845787501612e-07,8.73390197081248,"NOT","TRMT1L"
"JARID2",-0.71014586290704,8.26358951100229,-6.45405484085567,2.24312867785285e-08,1.28577744432701e-07,8.73249249469553,"DOWN","JARID2"
"HNRNPC",-0.418430750367716,7.16548296776506,-6.45253694963228,2.25634305900661e-08,1.29270824336317e-07,8.72670645480533,"NOT","HNRNPC"
"IDNK",1.34742480888888,6.93794736059967,6.4516558612296,2.26404908517862e-08,1.29647785922418e-07,8.72334794265213,"UP","IDNK"
"VPS51",-0.808703657747047,8.46126164320862,-6.45049762936159,2.27421885679572e-08,1.30165385587861e-07,8.71893313690024,"DOWN","VPS51"
"GCNT1",0.708381655280683,6.04947863364073,6.44890097013908,2.28831274487131e-08,1.30906956726982e-07,8.71284740282584,"UP","GCNT1"
"GSTM3",-0.856860255963049,3.88577210621663,-6.44846593970664,2.29216784491083e-08,1.31062354172497e-07,8.71118930923219,"DOWN","GSTM3"
"ARL8B",0.575757243829932,8.45115085937732,6.44475471319074,2.32531927971716e-08,1.32891881378076e-07,8.69704493674488,"NOT","ARL8B"
"ZCCHC18",-0.772325450471438,4.37997996084808,-6.44435267373362,2.32893910322799e-08,1.33032700139723e-07,8.69551274941453,"DOWN","ZCCHC18"
"SLC9A3R1",-0.649347239371131,9.83336538626354,-6.44373250285116,2.33453390090326e-08,1.33286136901769e-07,8.69314928631004,"NOT","SLC9A3R1"
"PCSK6",1.02776585147301,3.88624894261124,6.44010731068846,2.36750664251226e-08,1.35101643308459e-07,8.67933448526446,"UP","PCSK6"
"WRN",-0.806213088889482,4.96525347008797,-6.43966534780718,2.3715580402971e-08,1.3526577325976e-07,8.67765035178878,"DOWN","WRN"
"RNASEL",0.718849627990485,8.49272314085673,6.4387009919986,2.38042207933643e-08,1.35704101699665e-07,8.67397566706474,"UP","RNASEL"
"MACIR",1.04456367946348,5.44462552460628,6.43854368567334,2.38187110978877e-08,1.35719487493409e-07,8.67337625891762,"UP","MACIR"
"PDLIM5",0.965581201881957,4.25250717177676,6.43716895359566,2.39457187727217e-08,1.36375667033165e-07,8.66813801313658,"UP","PDLIM5"
"RPL23AP64",-0.69423597027092,12.6935516435088,-6.43680352101108,2.39795932531078e-08,1.36501047647513e-07,8.66674560919898,"NOT","RPL23AP64"
"TNRC6A",-0.543493908968722,7.25445156499447,-6.43561657693078,2.40899484987894e-08,1.37061446970374e-07,8.66222310007398,"NOT","TNRC6A"
"ZBTB40",-0.857172822668445,6.7410925535942,-6.43443073622521,2.4200705575864e-08,1.37623577657211e-07,8.6577049347988,"DOWN","ZBTB40"
"INTS10",-0.36361190237324,7.91414242012637,-6.43420942050266,2.42214323949569e-08,1.37673425612817e-07,8.65686171644055,"NOT","INTS10"
"OGFOD1",-0.603807776287104,6.5406373516762,-6.43403338153287,2.42379315297628e-08,1.37699206272246e-07,8.65619100710583,"NOT","OGFOD1"
"MAD2L1BP",0.524764691593672,7.01541285826723,6.43020398452582,2.45996184992078e-08,1.39685056204185e-07,8.64160174988167,"NOT","MAD2L1BP"
"SFMBT1",-0.928657654703669,4.53992891403026,-6.4285751629208,2.47550834203375e-08,1.40498525723908e-07,8.6353967003485,"DOWN","SFMBT1"
"UBE2S",0.902610195703509,7.23098806336893,6.4282579578674,2.47854729425288e-08,1.40601672532532e-07,8.63418832812533,"UP","UBE2S"
"TTC39B",-0.719329640288521,5.16799391312662,-6.42761116855706,2.48475529734019e-08,1.40884401341801e-07,8.63172445711051,"DOWN","TTC39B"
"SUCNR1",1.04754761461145,4.09634682097623,6.42648747344767,2.49557752528365e-08,1.41428347198497e-07,8.62744396683771,"UP","SUCNR1"
"IDI1",1.41580872588631,7.32506711042728,6.42408047801182,2.51891714130198e-08,1.42680788860166e-07,8.61827542867132,"UP","IDI1"
"PPP1R10",0.677989414252058,6.9673151165178,6.42211961161922,2.5380911991131e-08,1.43696161838622e-07,8.61080668071935,"NOT","PPP1R10"
"LARS1",-0.600322364080518,6.97760254312332,-6.42086342361577,2.55045086873832e-08,1.44324923791436e-07,8.60602218720786,"NOT","LARS1"
"TUBGCP6",-1.0507903052095,6.14176668620392,-6.41960631661973,2.5628795031914e-08,1.44956968460604e-07,8.60123435284009,"DOWN","TUBGCP6"
"FAM20C",1.54537768671109,4.68517943378197,6.41483173232981,2.61063566048089e-08,1.47585542495751e-07,8.58305126392586,"UP","FAM20C"
"VPS25",0.685316132960205,6.04604941529799,6.41131162023873,2.6464101676013e-08,1.49534516588566e-07,8.56964707301484,"NOT","VPS25"
"TMEM203",-0.594750430265468,8.06427948756484,-6.40868273394198,2.67344486085059e-08,1.50987980119678e-07,8.55963739275202,"NOT","TMEM203"
"MACROH2A1",0.559587560353767,11.9028882604818,6.40717484907225,2.68907526571809e-08,1.51796254577809e-07,8.55389632730314,"NOT","MACROH2A1"
"SNHG7",-0.89015319528811,8.00391275524765,-6.4050440297563,2.71131793578301e-08,1.5297681098462e-07,8.54578392078659,"DOWN","SNHG7"
"PUS1",-0.904286141585174,7.23105388639944,-6.40151314766952,2.74857870220857e-08,1.55003139943266e-07,8.53234225253979,"DOWN","PUS1"
"LRFN3",-1.10768436026007,5.80865001682024,-6.40114293383262,2.75251487548251e-08,1.55149099984347e-07,8.5309329646053,"DOWN","LRFN3"
"KAZN",1.2452637157422,4.48017947054297,6.40079926998428,2.75617378157749e-08,1.5527929626019e-07,8.52962475677357,"UP","KAZN"
"KCND1",1.43776892547998,4.61120871647521,6.39756598042124,2.79083551449773e-08,1.57155170116775e-07,8.51731735250873,"UP","KCND1"
"CMTR2",-1.0174943794403,5.81269037901627,-6.39169821537082,2.85485029845796e-08,1.60681305306852e-07,8.49498466965884,"DOWN","CMTR2"
"IFT74",-1.07079883413602,4.66045275048068,-6.39142610487518,2.85785407343451e-08,1.60771751638471e-07,8.49394910519069,"DOWN","IFT74"
"CLEC4E",1.51746081400832,5.88710109532482,6.3879973201026,2.89597413188964e-08,1.62836650014899e-07,8.48090092039904,"UP","CLEC4E"
"FURIN",0.957571744174802,6.6786020901167,6.38746751202961,2.90190928386017e-08,1.63090702427884e-07,8.47888485364976,"UP","FURIN"
"RGMA",0.648738125937995,5.08752655472006,6.38658647873944,2.91180581188555e-08,1.6356703218547e-07,8.47553234234486,"NOT","RGMA"
"ALB",1.13607528132107,4.59440363813781,6.3857799639163,2.92089470166141e-08,1.6399755129816e-07,8.4724634600806,"UP","ALB"
"ANAPC16",-0.56118473470584,6.74783158965726,-6.38557266436414,2.92323538426492e-08,1.6404894818571e-07,8.47167467227034,"NOT","ANAPC16"
"FAM122B",-0.678030640409838,7.20629561115052,-6.38504689012495,2.92918042913339e-08,1.64302469489889e-07,8.46967408843446,"NOT","FAM122B"
"COPB2",0.523685360722387,8.15348468824803,6.38472498182545,2.93282624876815e-08,1.64426839373217e-07,8.46844923375622,"NOT","COPB2"
"ZNF320",-0.651138617964165,5.23405789656382,-6.38422900234177,2.93845237028446e-08,1.6466205833483e-07,8.46656206291056,"NOT","ZNF320"
"CIPC",-0.598572141285479,6.07627961561505,-6.38397710729362,2.94131383840642e-08,1.64742200876194e-07,8.46560362790323,"NOT","CIPC"
"IMP3",-0.896582947302885,8.81521337979914,-6.38327591340895,2.94929383389216e-08,1.6508530961068e-07,8.46293569157562,"DOWN","IMP3"
"ST3GAL2",0.774565606081053,5.74163190765726,6.38318691114657,2.95030826993196e-08,1.6508530961068e-07,8.46259705515753,"UP","ST3GAL2"
"C10orf88",-0.845044824140905,4.22747506337363,-6.38216349327937,2.96199801189453e-08,1.65658878119077e-07,8.4587032075204,"DOWN","C10orf88"
"HVCN1",-1.1369442833303,6.68151750687351,-6.37749422577068,3.01591865296371e-08,1.68592635724198e-07,8.44093921487204,"DOWN","HVCN1"
"PITHD1",-1.47326258025287,10.1504729445226,-6.37189734668737,3.08183874558279e-08,1.72193999813873e-07,8.41964920006273,"DOWN","PITHD1"
"CCDC85C",-0.708085744985885,3.93315674643383,-6.36956907039847,3.10968130132868e-08,1.73665365251301e-07,8.41079362745249,"DOWN","CCDC85C"
"SMC2",-0.878513772295927,4.6655617059475,-6.36721274436451,3.13811390214423e-08,1.75107286718286e-07,8.40183195435521,"DOWN","SMC2"
"DNAH1",-0.571874512637916,6.69155535357297,-6.36717732228771,3.1385432884433e-08,1.75107286718286e-07,8.40169724020848,"NOT","DNAH1"
"TULP4",-1.05343849944208,6.27414824908772,-6.36633892894217,3.14872335949064e-08,1.75590144708029e-07,8.39850877493027,"DOWN","TULP4"
"KIF5B",1.09740908836591,6.1784753710909,6.36531784987464,3.16116601148957e-08,1.76198647904334e-07,8.39462564497636,"UP","KIF5B"
"SLC20A1",-0.533074906883751,9.33023899597635,-6.36460097674855,3.16993086940489e-08,1.76601666538481e-07,8.39189946662474,"NOT","SLC20A1"
"TRAM1",-0.469727476538594,10.7366005358677,-6.36324952347226,3.18652018717544e-08,1.77439996876581e-07,8.38676020901826,"NOT","TRAM1"
"MED14",-0.466056266947493,5.93839375254882,-6.36172935624768,3.20528366090957e-08,1.7839852484076e-07,8.3809796054881,"NOT","MED14"
"RAD51D",0.758517214065148,4.26154521635787,6.36085230035516,3.21615911470533e-08,1.78917309861084e-07,8.37764461626608,"UP","RAD51D"
"CD79B",-1.12966460927778,9.07742725910145,-6.35942803786156,3.23389811369037e-08,1.79817233278146e-07,8.37222905947113,"DOWN","CD79B"
"SSH1",0.866674264820007,7.03635367894724,6.35847261387393,3.24585226655264e-08,1.80394783138681e-07,8.36859631680174,"UP","SSH1"
"ACTL6A",-0.599011407464883,7.176656934306,-6.35517740339176,3.28741957814061e-08,1.82616792202695e-07,8.35606791836196,"NOT","ACTL6A"
"EDAR",-0.703713050469805,3.76496273511887,-6.35375952270882,3.30546781831121e-08,1.83530798788046e-07,8.35067749235508,"DOWN","EDAR"
"OLFM4",3.7502152101586,6.57612301652174,6.3534257905732,3.30973020396479e-08,1.83678855581652e-07,8.34940875818339,"UP","OLFM4"
"SNORA62",-0.700065594549925,4.19094819049924,-6.35200686016233,3.32791369183752e-08,1.8459897153277e-07,8.34401460972851,"DOWN","SNORA62"
"GPR162",-1.92055084758259,7.00978685895334,-6.35072671839782,3.34440380802828e-08,1.85424315175364e-07,8.33914826133538,"DOWN","GPR162"
"C16orf70",0.875610892701431,3.96247025149491,6.34991460169902,3.35490715344968e-08,1.85917098392903e-07,8.33606116176865,"UP","C16orf70"
"CNOT2",-0.508823388730224,8.56228169234681,-6.34176796284764,3.46210133544272e-08,1.9176509321918e-07,8.30509730255085,"NOT","CNOT2"
"SMPDL3A",2.41144989551676,6.70526182736461,6.34070866797264,3.47628745099352e-08,1.92411855693948e-07,8.30107165093957,"UP","SMPDL3A"
"TRMT2B",-0.663593636226169,4.59950013898474,-6.34064653836427,3.47712128447794e-08,1.92411855693948e-07,8.30083554281574,"NOT","TRMT2B"
"CLIP1",0.480336970530926,8.5064706173852,6.33607802602552,3.53898260568299e-08,1.95740940852529e-07,8.28347520594936,"NOT","CLIP1"
"LOC100506990",-0.632441222538367,3.77896616786461,-6.33542573500445,3.54790394243585e-08,1.96140126692779e-07,8.28099668823174,"NOT","LOC100506990"
